user_id,follower_count,date_last_read
1300807912835690497,4284,2021-03-17
2964569193,38054,2021-03-17
17213701,35998,2021-03-17
962805945020702722,38487,2021-03-17
906328017986899968,49163,2021-03-17
799122090,17701,2021-03-17
1334663567363239939,1822,2021-03-17
1635786900,9834,2021-03-17
1326558331092209664,1724,2021-03-17
399195836,4474,2021-03-17
1329735108610453504,507,2021-03-17
2169411606,68,2021-03-17
391794242,406,2021-03-17
1141654830,1060,2021-03-17
1218045749960855553,9784,2021-03-17
109353614,1737,2021-03-17
3083109892,11053,2021-03-17
1338716073735180288,46,2021-03-17
563035061,9749,2021-03-17
889220685423357956,41650,2021-03-17
40942576,9891,2021-03-17
147453521,21952,2021-03-17
37065910,57031,2021-03-17
1014726871911714816,7845,2021-03-17
3197275843,5995,2021-03-17
1311624114495520768,277,2021-03-17
16827489,624462,2021-03-17
2557825400,32455,2021-03-17
101354595,118569,2021-03-17
11922492,81122,2021-03-17
3302,122284,2021-03-17
3696215239,77119,2021-03-17
1188795407809335296,193,2021-03-17
2216333869,25383,2021-03-17
1154401768274575362,28391,2021-03-17
7958322,57990,2021-03-17
3445130243,1453,2021-03-17
397136529,127053,2021-03-17
204988342,8968,2021-03-17
1080878607998824448,4635,2021-03-17
18427624,89491,2021-03-17
930177090971877377,22334,2021-03-17
1167789076805816320,352,2021-03-17
2192456106,22887,2021-03-17
261703831,4923,2021-03-17
1677755504,107128,2021-03-17
2864524709,2606,2021-03-17
338532559,2698,2021-03-17
1250296820527296512,1607,2021-03-17
47087332,46885,2021-03-17
26591685,18314,2021-03-17
394279469,218,2021-03-17
768327295685816320,3328,2021-03-17
28618520,2792,2021-03-17
2214242464,3184,2021-03-17
2896254250,11847,2021-03-17
371170002,41,2021-03-17
1070199786299478017,6931,2021-03-17
1082146259232804864,211,2021-03-17
1133763119308607503,28,2021-03-17
2385720586,274,2021-03-17
250362250,37723,2021-03-17
17549691,65009,2021-03-17
379172971,10298,2021-03-17
815935924148338688,96684,2021-03-17
160625399,58572,2021-03-17
7520262,72170,2021-03-17
881689520307142658,1549,2021-03-17
2746667072,40117,2021-03-17
1006305736777961479,19222,2021-03-17
2992367496,46804,2021-03-17
1654661744,34770,2021-03-17
